date,home,away,actual,predicted,confidence,h_prob,d_prob,a_prob,n_warn,elo_diff,correct,liga
2024-04-24,Everton,Liverpool,home_win,away_win,0.5462,0.1998,0.254,0.5462,2,-204.8,False,EPL
2024-04-27,Aston Villa,Chelsea,draw,home_win,0.42,0.42,0.2611,0.319,2,98.5,False,EPL
2024-04-27,Everton,Brentford,home_win,away_win,0.4012,0.2984,0.3004,0.4012,2,30.7,False,EPL
2024-04-27,Wolves,Luton,home_win,draw,0.3985,0.3207,0.3985,0.2807,1,111.1,False,EPL
2024-04-27,Newcastle,Sheffield United,home_win,home_win,0.4784,0.4784,0.339,0.1826,1,324.5,True,EPL
2024-04-27,Fulham,Crystal Palace,draw,home_win,0.4476,0.4476,0.2848,0.2675,2,69.9,False,EPL
2024-04-27,West Ham,Liverpool,draw,away_win,0.4388,0.279,0.2822,0.4388,2,-190.5,False,EPL
2024-04-28,Bournemouth,Brighton,home_win,home_win,0.4357,0.4357,0.2808,0.2835,2,81.3,True,EPL
2024-04-28,Tottenham,Arsenal,away_win,home_win,0.4426,0.4426,0.2206,0.3369,1,-115.7,False,EPL
2024-05-02,Chelsea,Tottenham,home_win,home_win,0.362,0.362,0.3358,0.3022,1,55.4,True,EPL
2024-05-03,Luton,Everton,draw,home_win,0.4481,0.4481,0.2951,0.2569,2,-37.9,False,EPL
2024-05-04,Burnley,Newcastle,away_win,away_win,0.414,0.277,0.309,0.414,1,-161.6,True,EPL
2024-05-04,Arsenal,Bournemouth,home_win,home_win,0.4244,0.4244,0.2384,0.3372,2,183.2,True,EPL
2024-05-04,Brentford,Fulham,draw,home_win,0.3768,0.3768,0.3323,0.2909,2,3.1,False,EPL
2024-05-05,Brighton,Aston Villa,home_win,draw,0.3848,0.3405,0.3848,0.2747,1,-2.7,False,EPL
2024-05-05,Chelsea,West Ham,home_win,home_win,0.428,0.428,0.2856,0.2864,2,100.9,True,EPL
2024-05-05,Liverpool,Tottenham,home_win,home_win,0.4957,0.4957,0.2672,0.2372,1,245.0,True,EPL
2024-05-11,West Ham,Luton,home_win,home_win,0.3949,0.3949,0.3344,0.2707,1,152.2,True,EPL
2024-05-11,Wolves,Crystal Palace,away_win,draw,0.4067,0.3152,0.4067,0.2782,1,-23.0,False,EPL
2024-05-11,Tottenham,Burnley,home_win,home_win,0.4821,0.4821,0.3181,0.1998,1,242.9,True,EPL
2024-05-11,Newcastle,Brighton,draw,home_win,0.4406,0.4406,0.2727,0.2867,2,67.5,False,EPL
2024-05-11,Everton,Sheffield United,home_win,home_win,0.3931,0.3931,0.342,0.2649,1,246.1,True,EPL
2024-05-11,Bournemouth,Brentford,away_win,home_win,0.4376,0.4376,0.2816,0.2808,1,123.0,False,EPL
2024-05-13,Aston Villa,Liverpool,draw,away_win,0.4335,0.3096,0.2568,0.4335,1,-91.1,False,EPL
2024-05-15,Brighton,Chelsea,away_win,home_win,0.3667,0.3667,0.3379,0.2954,2,45.8,False,EPL
2024-05-19,Luton,Fulham,away_win,draw,0.3659,0.3234,0.3659,0.3107,1,-104.1,False,EPL
2024-05-19,Liverpool,Wolves,home_win,home_win,0.5562,0.5562,0.2801,0.1637,2,331.6,True,EPL
2024-05-19,Crystal Palace,Aston Villa,home_win,draw,0.3804,0.3009,0.3804,0.3186,1,-17.5,False,EPL
2024-05-19,Sheffield United,Tottenham,away_win,away_win,0.4101,0.2384,0.3515,0.4101,1,-205.9,True,EPL
2024-05-19,Brentford,Newcastle,away_win,draw,0.38,0.3267,0.38,0.2934,1,-9.2,False,EPL
2024-05-19,Arsenal,Everton,home_win,home_win,0.5622,0.5622,0.2386,0.1993,2,275.5,True,EPL
2024-05-19,Chelsea,Bournemouth,home_win,draw,0.3604,0.3471,0.3604,0.2925,1,22.9,False,EPL
2024-08-17,Newcastle,Southampton,home_win,home_win,0.5312,0.5312,0.3341,0.1347,1,343.9,True,EPL
2024-08-17,West Ham,Aston Villa,away_win,draw,0.3626,0.3341,0.3626,0.3033,1,-49.4,False,EPL
2024-08-17,Arsenal,Wolves,home_win,home_win,0.4929,0.4929,0.2669,0.2403,2,302.3,True,EPL
2024-08-17,Ipswich,Liverpool,away_win,away_win,0.4853,0.2051,0.3096,0.4853,1,-338.3,True,EPL
2024-08-17,Everton,Brighton,away_win,away_win,0.391,0.2839,0.3252,0.391,2,-11.0,True,EPL
2024-08-18,Brentford,Crystal Palace,home_win,home_win,0.4351,0.4351,0.3033,0.2616,2,23.1,True,EPL
2024-08-19,Leicester,Tottenham,draw,away_win,0.426,0.2333,0.3407,0.426,1,-157.0,False,EPL
2024-08-24,Aston Villa,Arsenal,away_win,home_win,0.3901,0.3901,0.2874,0.3225,1,-61.8,False,EPL
2024-08-24,Crystal Palace,West Ham,away_win,draw,0.3674,0.3349,0.3674,0.2977,1,82.0,False,EPL
2024-08-24,Fulham,Leicester,home_win,home_win,0.478,0.478,0.3382,0.1837,1,263.4,True,EPL
2024-08-24,Tottenham,Everton,home_win,home_win,0.5351,0.5351,0.2605,0.2044,2,109.8,True,EPL
2024-08-25,Wolves,Chelsea,away_win,draw,0.37,0.2899,0.37,0.3401,1,-42.0,False,EPL
2024-08-25,Liverpool,Brentford,home_win,home_win,0.5219,0.5219,0.2588,0.2193,1,285.5,True,EPL
2024-08-25,Bournemouth,Newcastle,draw,home_win,0.4099,0.4099,0.2786,0.3114,1,63.8,False,EPL
2024-08-31,Arsenal,Brighton,draw,home_win,0.4515,0.4515,0.2387,0.3098,2,214.5,False,EPL
2024-08-31,Brentford,Southampton,home_win,home_win,0.5129,0.5129,0.3378,0.1493,1,284.8,True,EPL
2024-08-31,Everton,Bournemouth,away_win,away_win,0.4326,0.2713,0.296,0.4326,2,-42.3,True,EPL
2024-08-31,Ipswich,Fulham,draw,away_win,0.3916,0.271,0.3375,0.3916,1,-149.7,False,EPL
2024-08-31,Leicester,Aston Villa,away_win,away_win,0.4244,0.2465,0.3291,0.4244,1,-210.9,True,EPL
2024-09-01,Chelsea,Crystal Palace,draw,home_win,0.478,0.478,0.2586,0.2634,2,68.9,False,EPL
2024-09-01,Newcastle,Tottenham,home_win,home_win,0.409,0.409,0.2828,0.3083,1,68.7,True,EPL
2024-09-14,Bournemouth,Chelsea,away_win,home_win,0.436,0.436,0.2659,0.2981,2,77.1,False,EPL
2024-09-14,Aston Villa,Everton,home_win,home_win,0.5257,0.5257,0.2667,0.2076,2,163.7,True,EPL
2024-09-14,Brighton,Ipswich,draw,home_win,0.466,0.466,0.3303,0.2038,1,244.5,False,EPL
2024-09-14,Crystal Palace,Leicester,draw,home_win,0.4453,0.4453,0.3409,0.2138,1,243.4,False,EPL
2024-09-14,Fulham,West Ham,draw,home_win,0.4058,0.4058,0.3092,0.285,2,101.9,False,EPL
2024-09-15,Wolves,Newcastle,away_win,away_win,0.3893,0.3011,0.3096,0.3893,2,-55.2,True,EPL
2024-09-15,Tottenham,Arsenal,away_win,home_win,0.4426,0.4426,0.2206,0.3369,1,-115.7,False,EPL
2024-09-21,Tottenham,Brentford,home_win,home_win,0.4336,0.4336,0.284,0.2824,1,90.5,True,EPL
2024-09-21,Southampton,Ipswich,draw,draw,0.4955,0.2297,0.4955,0.2748,1,-32.0,True,EPL
2024-09-21,Liverpool,Bournemouth,home_win,home_win,0.5027,0.5027,0.2615,0.2358,2,212.5,True,EPL
2024-09-21,Leicester,Everton,draw,draw,0.3917,0.3045,0.3917,0.3038,1,-97.2,True,EPL
2024-09-21,Fulham,Newcastle,home_win,draw,0.3629,0.3366,0.3629,0.3005,1,37.7,False,EPL
2024-09-21,Aston Villa,Wolves,home_win,home_win,0.4647,0.4647,0.3039,0.2314,2,190.5,True,EPL
2024-09-21,West Ham,Chelsea,away_win,draw,0.3982,0.3221,0.3982,0.2796,1,-0.9,False,EPL
2024-09-28,Everton,Crystal Palace,home_win,draw,0.4032,0.2893,0.4032,0.3075,1,3.8,False,EPL
2024-09-28,Chelsea,Brighton,home_win,home_win,0.4266,0.4266,0.2684,0.3051,2,54.2,True,EPL
2024-09-28,Wolves,Liverpool,away_win,away_win,0.4812,0.2299,0.2889,0.4812,2,-231.6,True,EPL
2024-09-28,Arsenal,Leicester,home_win,home_win,0.5086,0.5086,0.2885,0.203,1,422.7,True,EPL
2024-09-28,Brentford,West Ham,draw,home_win,0.4033,0.4033,0.304,0.2927,2,55.0,False,EPL
2024-09-29,Ipswich,Aston Villa,draw,away_win,0.4077,0.2681,0.3242,0.4077,1,-197.2,False,EPL
2024-09-30,Bournemouth,Southampton,home_win,home_win,0.5224,0.5224,0.3444,0.1332,1,357.8,True,EPL
2024-10-05,Everton,Newcastle,draw,away_win,0.4321,0.2686,0.2992,0.4321,2,-28.5,False,EPL
2024-10-05,Crystal Palace,Liverpool,away_win,away_win,0.4862,0.2504,0.2634,0.4862,2,-158.5,True,EPL
2024-10-05,Arsenal,Southampton,home_win,home_win,0.5313,0.5313,0.3037,0.165,1,491.0,True,EPL
2024-10-05,Brentford,Wolves,home_win,home_win,0.4513,0.4513,0.3007,0.248,2,96.1,True,EPL
2024-10-05,Leicester,Bournemouth,home_win,away_win,0.4319,0.2309,0.3372,0.4319,1,-189.5,False,EPL
2024-10-05,West Ham,Ipswich,home_win,home_win,0.4414,0.4414,0.3538,0.2047,1,197.8,True,EPL
2024-10-06,Brighton,Tottenham,home_win,draw,0.3557,0.3426,0.3557,0.3017,1,51.2,False,EPL
2024-10-19,Tottenham,West Ham,home_win,home_win,0.4279,0.4279,0.3067,0.2654,2,95.5,True,EPL
2024-10-19,Fulham,Aston Villa,away_win,draw,0.3913,0.3362,0.3913,0.2725,1,2.5,False,EPL
2024-10-19,Ipswich,Everton,away_win,draw,0.3828,0.3276,0.3828,0.2896,1,-83.5,False,EPL
2024-10-19,Newcastle,Brighton,away_win,home_win,0.4406,0.4406,0.2727,0.2867,2,67.5,False,EPL
2024-10-19,Southampton,Leicester,away_win,draw,0.5119,0.2353,0.5119,0.2527,1,-18.3,False,EPL
2024-10-19,Bournemouth,Arsenal,home_win,home_win,0.4436,0.4436,0.2233,0.3331,1,-83.2,True,EPL
2024-10-20,Liverpool,Chelsea,home_win,home_win,0.5307,0.5307,0.2432,0.2261,2,239.6,True,EPL
2024-10-26,Aston Villa,Bournemouth,draw,home_win,0.3602,0.3602,0.339,0.3008,2,71.4,False,EPL
2024-10-26,Brentford,Ipswich,home_win,home_win,0.4673,0.4673,0.3259,0.2068,1,202.8,True,EPL
2024-10-26,Brighton,Wolves,draw,home_win,0.4522,0.4522,0.3067,0.2411,2,137.8,False,EPL
2024-10-26,Everton,Fulham,draw,away_win,0.3887,0.2841,0.3272,0.3887,2,-16.2,False,EPL
2024-10-27,Chelsea,Newcastle,home_win,home_win,0.3572,0.3572,0.3419,0.3009,1,36.7,True,EPL
2024-10-27,Crystal Palace,Tottenham,home_win,draw,0.3702,0.2958,0.3702,0.334,1,36.5,False,EPL
2024-10-27,Arsenal,Liverpool,draw,away_win,0.4259,0.3217,0.2524,0.4259,1,20.7,False,EPL
2024-11-02,Wolves,Crystal Palace,draw,draw,0.4067,0.3152,0.4067,0.2782,1,-23.0,True,EPL
2024-11-02,Southampton,Everton,home_win,away_win,0.3733,0.2706,0.356,0.3733,1,-165.5,False,EPL
2024-11-02,Newcastle,Arsenal,home_win,home_win,0.4525,0.4525,0.2138,0.3337,1,-97.1,True,EPL
2024-11-02,Ipswich,Leicester,draw,draw,0.389,0.3599,0.389,0.2511,1,63.7,True,EPL
2024-11-02,Liverpool,Brighton,home_win,home_win,0.5302,0.5302,0.2568,0.2129,2,243.8,True,EPL
2024-11-03,Tottenham,Aston Villa,home_win,home_win,0.3979,0.3979,0.3235,0.2785,1,-3.9,True,EPL
2024-11-04,Fulham,Brentford,home_win,home_win,0.4083,0.4083,0.2857,0.306,1,96.9,True,EPL
2024-11-09,Liverpool,Aston Villa,home_win,home_win,0.5329,0.5329,0.2481,0.2189,1,191.1,True,EPL
2024-11-09,Wolves,Southampton,home_win,home_win,0.4432,0.4432,0.384,0.1727,1,238.7,True,EPL
2024-11-09,Crystal Palace,Fulham,away_win,draw,0.3793,0.3122,0.3793,0.3085,1,30.1,False,EPL
2024-11-09,Brentford,Bournemouth,home_win,draw,0.3734,0.3287,0.3734,0.2979,1,-23.0,False,EPL
2024-11-09,West Ham,Everton,draw,home_win,0.4783,0.4783,0.2857,0.236,2,64.3,False,EPL
2024-11-10,Tottenham,Ipswich,away_win,home_win,0.4817,0.4817,0.3336,0.1847,1,243.3,False,EPL
2024-11-10,Chelsea,Arsenal,draw,home_win,0.4415,0.4415,0.2085,0.3501,1,-110.3,False,EPL
2024-11-23,Everton,Brentford,draw,away_win,0.4012,0.2984,0.3004,0.4012,2,30.7,False,EPL
2024-11-23,Bournemouth,Brighton,away_win,home_win,0.4357,0.4357,0.2808,0.2835,2,81.3,False,EPL
2024-11-23,Fulham,Wolves,away_win,home_win,0.448,0.448,0.3136,0.2385,2,143.0,False,EPL
2024-11-23,Aston Villa,Crystal Palace,draw,home_win,0.4666,0.4666,0.2769,0.2566,2,117.5,False,EPL
2024-11-23,Leicester,Chelsea,away_win,away_win,0.4283,0.2549,0.3168,0.4283,1,-162.4,True,EPL
2024-11-24,Southampton,Liverpool,away_win,away_win,0.5245,0.1495,0.326,0.5245,1,-420.2,True,EPL
2024-11-25,Newcastle,West Ham,away_win,home_win,0.4376,0.4376,0.2964,0.266,2,114.2,False,EPL
2024-11-29,Brighton,Southampton,draw,home_win,0.5078,0.5078,0.3448,0.1474,1,326.4,False,EPL
2024-11-30,Wolves,Bournemouth,away_win,away_win,0.3891,0.2979,0.313,0.3891,2,-69.1,True,EPL
2024-11-30,West Ham,Arsenal,away_win,home_win,0.3551,0.3551,0.3029,0.3419,1,-161.2,False,EPL
2024-11-30,Brentford,Leicester,home_win,home_win,0.4852,0.4852,0.3255,0.1894,1,216.5,True,EPL
2024-11-30,Crystal Palace,Newcastle,draw,draw,0.3773,0.2877,0.3773,0.335,1,17.8,True,EPL
2024-12-01,Chelsea,Aston Villa,home_win,home_win,0.3963,0.3963,0.3081,0.2955,1,1.5,True,EPL
2024-12-01,Tottenham,Fulham,draw,home_win,0.4175,0.4175,0.3024,0.2801,2,43.6,False,EPL
2024-12-03,Ipswich,Crystal Palace,away_win,draw,0.3917,0.2807,0.3917,0.3276,1,-129.7,False,EPL
2024-12-03,Leicester,West Ham,home_win,away_win,0.3841,0.2566,0.3593,0.3841,1,-111.5,False,EPL
2024-12-04,Everton,Wolves,home_win,draw,0.3753,0.3272,0.3753,0.2975,1,76.8,False,EPL
2024-12-04,Newcastle,Liverpool,draw,away_win,0.4123,0.3314,0.2563,0.4123,1,-126.3,False,EPL
2024-12-04,Southampton,Chelsea,away_win,away_win,0.4643,0.2033,0.3324,0.4643,1,-230.6,True,EPL
2024-12-04,Aston Villa,Brentford,home_win,home_win,0.4235,0.4235,0.2749,0.3016,1,144.4,True,EPL
2024-12-05,Bournemouth,Tottenham,home_win,home_win,0.4057,0.4057,0.29,0.3043,1,82.5,True,EPL
2024-12-05,Fulham,Brighton,home_win,home_win,0.4023,0.4023,0.2907,0.307,2,55.2,True,EPL
2024-12-07,Aston Villa,Southampton,home_win,home_win,0.5122,0.5122,0.3423,0.1456,1,379.2,True,EPL
2024-12-07,Brentford,Newcastle,home_win,draw,0.38,0.3267,0.38,0.2934,1,-9.2,False,EPL
2024-12-08,Fulham,Arsenal,draw,home_win,0.3754,0.3754,0.2928,0.3318,1,-109.4,False,EPL
2024-12-08,Ipswich,Bournemouth,away_win,away_win,0.4148,0.251,0.3341,0.4148,1,-175.8,True,EPL
2024-12-08,Leicester,Brighton,draw,away_win,0.4111,0.2541,0.3348,0.4111,1,-158.2,False,EPL
2024-12-08,Tottenham,Chelsea,away_win,home_win,0.4246,0.4246,0.2812,0.2942,2,44.6,False,EPL
2024-12-09,West Ham,Wolves,home_win,home_win,0.422,0.422,0.3286,0.2494,2,91.1,True,EPL
2024-12-14,Wolves,Ipswich,away_win,home_win,0.3986,0.3986,0.3647,0.2367,1,156.7,False,EPL
2024-12-14,Arsenal,Everton,draw,home_win,0.5622,0.5622,0.2386,0.1993,2,275.5,False,EPL
2024-12-14,Liverpool,Fulham,draw,home_win,0.5268,0.5268,0.262,0.2112,2,238.6,False,EPL
2024-12-14,Newcastle,Leicester,home_win,home_win,0.5076,0.5076,0.322,0.1703,1,275.6,True,EPL
2024-12-15,Brighton,Crystal Palace,away_win,home_win,0.4524,0.4524,0.278,0.2695,2,64.7,False,EPL
2024-12-15,Chelsea,Brentford,home_win,home_win,0.4302,0.4302,0.2637,0.3061,1,95.9,True,EPL
2024-12-15,Southampton,Tottenham,away_win,away_win,0.4588,0.1851,0.3562,0.4588,1,-225.3,True,EPL
2024-12-16,Bournemouth,West Ham,draw,home_win,0.4335,0.4335,0.3043,0.2621,2,128.0,False,EPL
2024-12-21,Crystal Palace,Arsenal,away_win,away_win,0.3751,0.3223,0.3026,0.3751,2,-129.3,True,EPL
2024-12-21,West Ham,Brighton,draw,draw,0.4118,0.3212,0.4118,0.267,1,3.3,True,EPL
2024-12-21,Ipswich,Newcastle,away_win,away_win,0.4175,0.2559,0.3267,0.4175,1,-161.9,True,EPL
2024-12-22,Everton,Chelsea,draw,away_win,0.4172,0.2803,0.3025,0.4172,2,-15.2,False,EPL
2024-12-22,Fulham,Southampton,draw,home_win,0.502,0.502,0.3526,0.1455,1,331.6,False,EPL
2024-12-22,Leicester,Wolves,away_win,draw,0.4274,0.2644,0.4274,0.3082,1,-70.4,False,EPL
2024-12-22,Tottenham,Liverpool,away_win,away_win,0.4096,0.3247,0.2656,0.4096,1,-145.0,True,EPL
2024-12-26,Liverpool,Leicester,home_win,home_win,0.5599,0.5599,0.3038,0.1363,1,452.0,True,EPL
2024-12-26,Southampton,West Ham,away_win,away_win,0.419,0.2044,0.3767,0.419,1,-179.7,True,EPL
2024-12-26,Chelsea,Fulham,away_win,home_win,0.4199,0.4199,0.2784,0.3017,2,49.0,False,EPL
2024-12-26,Bournemouth,Crystal Palace,draw,home_win,0.4796,0.4796,0.2765,0.2439,2,96.1,False,EPL
2024-12-26,Newcastle,Aston Villa,home_win,home_win,0.4123,0.4123,0.3049,0.2828,1,14.8,True,EPL
2024-12-27,Brighton,Brentford,draw,home_win,0.411,0.411,0.2799,0.3091,1,91.7,False,EPL
2024-12-27,Arsenal,Ipswich,home_win,home_win,0.4907,0.4907,0.2846,0.2247,1,409.0,True,EPL
2024-12-29,Tottenham,Wolves,draw,home_win,0.4707,0.4707,0.3075,0.2218,2,136.6,False,EPL
2024-12-29,Fulham,Bournemouth,draw,draw,0.3821,0.3258,0.3821,0.2921,1,23.9,True,EPL
2024-12-29,West Ham,Liverpool,away_win,away_win,0.4388,0.279,0.2822,0.4388,2,-190.5,True,EPL
2024-12-29,Crystal Palace,Southampton,home_win,home_win,0.472,0.472,0.3579,0.1701,1,311.7,True,EPL
2024-12-30,Ipswich,Chelsea,home_win,away_win,0.4092,0.2772,0.3136,0.4092,1,-148.7,False,EPL
2024-12-30,Aston Villa,Brighton,draw,home_win,0.4223,0.4223,0.2766,0.3011,2,102.7,False,EPL
2025-01-01,Brentford,Arsenal,away_win,home_win,0.3894,0.3894,0.2767,0.3339,1,-156.2,False,EPL
2025-01-04,Tottenham,Newcastle,away_win,home_win,0.391,0.391,0.3069,0.3022,1,31.3,False,EPL
2025-01-04,Aston Villa,Leicester,home_win,home_win,0.4897,0.4897,0.3278,0.1824,1,310.9,True,EPL
2025-01-04,Bournemouth,Everton,home_win,home_win,0.5394,0.5394,0.2628,0.1978,2,142.3,True,EPL
2025-01-04,Crystal Palace,Chelsea,draw,draw,0.3554,0.3132,0.3554,0.3314,1,31.1,True,EPL
2025-01-04,Southampton,Brentford,away_win,away_win,0.4442,0.2079,0.3479,0.4442,1,-184.8,True,EPL
2025-01-04,Brighton,Arsenal,draw,home_win,0.3812,0.3812,0.2864,0.3325,1,-114.5,False,EPL
2025-01-05,Fulham,Ipswich,draw,home_win,0.4619,0.4619,0.3372,0.201,1,249.7,False,EPL
2025-01-14,Chelsea,Bournemouth,draw,draw,0.3604,0.3471,0.3604,0.2925,1,22.9,True,EPL
2025-01-14,West Ham,Fulham,home_win,draw,0.419,0.3163,0.419,0.2647,1,-1.9,False,EPL
2025-01-15,Everton,Aston Villa,away_win,away_win,0.4293,0.2914,0.2793,0.4293,2,-63.7,True,EPL
2025-01-15,Leicester,Crystal Palace,away_win,away_win,0.3763,0.2854,0.3383,0.3763,1,-143.4,True,EPL
2025-01-15,Newcastle,Wolves,home_win,home_win,0.4816,0.4816,0.2975,0.2209,2,155.2,True,EPL
2025-01-15,Arsenal,Tottenham,home_win,home_win,0.4212,0.4212,0.2385,0.3403,1,215.7,True,EPL
2025-01-16,Ipswich,Brighton,away_win,away_win,0.3937,0.2754,0.331,0.3937,1,-144.5,True,EPL
2025-01-18,Newcastle,Bournemouth,away_win,home_win,0.3973,0.3973,0.2987,0.304,2,36.2,False,EPL
2025-01-18,Brentford,Liverpool,away_win,away_win,0.4373,0.3035,0.2591,0.4373,1,-185.5,True,EPL
2025-01-18,Leicester,Fulham,away_win,away_win,0.4084,0.2501,0.3415,0.4084,1,-163.4,True,EPL
2025-01-18,West Ham,Crystal Palace,away_win,home_win,0.4,0.4,0.3357,0.2643,2,18.0,False,EPL
2025-01-18,Arsenal,Aston Villa,draw,home_win,0.4499,0.4499,0.2361,0.314,1,161.8,False,EPL
2025-01-19,Everton,Tottenham,home_win,away_win,0.4124,0.2625,0.325,0.4124,2,-9.8,False,EPL
2025-01-20,Chelsea,Wolves,home_win,home_win,0.4745,0.4745,0.2877,0.2379,2,142.0,True,EPL
2025-01-25,Wolves,Arsenal,away_win,away_win,0.4156,0.3236,0.2608,0.4156,2,-202.3,True,EPL
2025-01-25,Southampton,Newcastle,away_win,away_win,0.4685,0.187,0.3445,0.4685,1,-243.9,True,EPL
2025-01-25,Brighton,Everton,away_win,home_win,0.5134,0.5134,0.2658,0.2207,2,111.0,False,EPL
2025-01-25,Liverpool,Ipswich,home_win,home_win,0.5433,0.5433,0.3049,0.1518,1,438.3,True,EPL
2025-01-26,Aston Villa,West Ham,draw,home_win,0.4229,0.4229,0.2982,0.2788,2,149.4,False,EPL
2025-01-26,Crystal Palace,Brentford,away_win,draw,0.3423,0.3349,0.3423,0.3228,1,76.9,False,EPL
2025-01-26,Tottenham,Leicester,away_win,home_win,0.4984,0.4984,0.3328,0.1687,1,257.0,False,EPL
2025-02-01,Newcastle,Fulham,away_win,home_win,0.4361,0.4361,0.2781,0.2858,2,62.3,False,EPL
2025-02-01,Ipswich,Southampton,away_win,draw,0.4053,0.3942,0.4053,0.2004,1,132.0,False,EPL
2025-02-01,Wolves,Aston Villa,home_win,draw,0.3652,0.2867,0.3652,0.348,1,-90.5,False,EPL
2025-02-01,Bournemouth,Liverpool,away_win,away_win,0.4103,0.3263,0.2634,0.4103,2,-112.5,True,EPL
2025-02-01,Everton,Leicester,home_win,home_win,0.4047,0.4047,0.34,0.2553,1,197.2,True,EPL
2025-02-02,Brentford,Tottenham,away_win,draw,0.3911,0.3211,0.3911,0.2877,1,9.5,False,EPL
2025-02-03,Chelsea,West Ham,home_win,home_win,0.428,0.428,0.2856,0.2864,2,100.9,True,EPL
2025-02-12,Everton,Liverpool,draw,away_win,0.5462,0.1998,0.254,0.5462,2,-204.8,False,EPL
2025-02-14,Brighton,Chelsea,home_win,home_win,0.3667,0.3667,0.3379,0.2954,2,45.8,True,EPL
2025-02-15,Crystal Palace,Everton,away_win,home_win,0.4596,0.4596,0.2853,0.2551,2,96.2,False,EPL
2025-02-15,West Ham,Brentford,away_win,draw,0.3746,0.3447,0.3746,0.2806,1,45.0,False,EPL
2025-02-15,Southampton,Bournemouth,away_win,away_win,0.4632,0.1834,0.3534,0.4632,1,-257.8,True,EPL
2025-02-15,Aston Villa,Ipswich,draw,home_win,0.4736,0.4736,0.3261,0.2003,1,297.2,False,EPL
2025-02-15,Leicester,Arsenal,away_win,away_win,0.4492,0.2675,0.2833,0.4492,1,-322.7,True,EPL
2025-02-16,Liverpool,Wolves,home_win,home_win,0.5562,0.5562,0.2801,0.1637,2,331.6,True,EPL
2025-02-19,Aston Villa,Liverpool,draw,away_win,0.4335,0.3096,0.2568,0.4335,1,-91.1,False,EPL
2025-02-21,Leicester,Brentford,away_win,away_win,0.407,0.2606,0.3324,0.407,1,-116.5,True,EPL
2025-02-22,Ipswich,Tottenham,away_win,away_win,0.4085,0.2529,0.3387,0.4085,1,-143.3,True,EPL
2025-02-22,Aston Villa,Chelsea,home_win,home_win,0.42,0.42,0.2611,0.319,2,98.5,True,EPL
2025-02-22,Fulham,Crystal Palace,away_win,home_win,0.4476,0.4476,0.2848,0.2675,2,69.9,False,EPL
2025-02-22,Southampton,Brighton,away_win,away_win,0.4456,0.2024,0.352,0.4456,1,-226.4,True,EPL
2025-02-22,Arsenal,West Ham,away_win,home_win,0.4503,0.4503,0.2566,0.2932,2,261.2,False,EPL
2025-02-22,Bournemouth,Wolves,away_win,home_win,0.4756,0.4756,0.3066,0.2178,2,169.1,False,EPL
2025-02-25,Brighton,Bournemouth,home_win,draw,0.3807,0.3264,0.3807,0.2929,1,18.7,False,EPL
2025-02-25,Crystal Palace,Aston Villa,home_win,draw,0.3804,0.3009,0.3804,0.3186,1,-17.5,False,EPL
2025-02-25,Wolves,Fulham,away_win,draw,0.3924,0.2864,0.3924,0.3212,1,-43.0,False,EPL
2025-02-25,Chelsea,Southampton,home_win,home_win,0.5303,0.5303,0.3232,0.1465,1,330.6,True,EPL
2025-02-26,Liverpool,Newcastle,home_win,home_win,0.5045,0.5045,0.256,0.2395,1,226.3,True,EPL
2025-02-26,Brentford,Everton,draw,home_win,0.5156,0.5156,0.2553,0.2291,2,69.3,False,EPL
2025-02-27,West Ham,Leicester,home_win,home_win,0.4572,0.4572,0.3544,0.1883,1,211.5,True,EPL
2025-03-08,Brighton,Fulham,home_win,home_win,0.3964,0.3964,0.2996,0.3041,2,44.8,True,EPL
2025-03-08,Crystal Palace,Ipswich,home_win,home_win,0.4295,0.4295,0.3375,0.2331,1,229.7,True,EPL
2025-03-08,Liverpool,Southampton,home_win,home_win,0.5754,0.5754,0.3146,0.1101,1,520.2,True,EPL
2025-03-08,Brentford,Aston Villa,away_win,home_win,0.3607,0.3607,0.3412,0.2981,1,-44.4,False,EPL
2025-03-08,Wolves,Everton,draw,home_win,0.4008,0.4008,0.3388,0.2604,2,23.2,False,EPL
2025-03-09,Chelsea,Leicester,home_win,home_win,0.5038,0.5038,0.3113,0.185,1,262.4,True,EPL
2025-03-09,Tottenham,Bournemouth,draw,home_win,0.3796,0.3796,0.3252,0.2952,2,17.5,False,EPL
2025-03-10,West Ham,Newcastle,away_win,draw,0.3993,0.3055,0.3993,0.2952,1,-14.2,False,EPL
2025-03-15,Southampton,Wolves,away_win,draw,0.3874,0.2346,0.3874,0.378,1,-138.7,False,EPL
2025-03-15,Bournemouth,Brentford,away_win,home_win,0.4376,0.4376,0.2816,0.2808,1,123.0,False,EPL
2025-03-15,Everton,West Ham,draw,draw,0.3831,0.2779,0.3831,0.339,1,35.7,True,EPL
2025-03-16,Arsenal,Chelsea,home_win,home_win,0.444,0.444,0.2234,0.3326,2,210.3,True,EPL
2025-03-16,Fulham,Tottenham,home_win,draw,0.3569,0.3429,0.3569,0.3002,1,56.4,False,EPL
2025-04-01,Arsenal,Fulham,home_win,home_win,0.4505,0.4505,0.2443,0.3052,2,209.4,True,EPL
2025-04-01,Wolves,West Ham,home_win,draw,0.4399,0.2775,0.4399,0.2826,1,8.9,False,EPL
2025-04-02,Liverpool,Everton,home_win,home_win,0.6329,0.6329,0.2336,0.1334,2,304.8,True,EPL
